Index,Date_2017,Hour,Throughput_2017,Week Number,Weekday,Date_2018,Throughput_2018,Date_2019,Throughput_2019
1726,,11:00:00,,24,Friday,6/15/18,6,,
1727,,12:00:00,,24,Friday,,,6/14/19,3
1728,6/16/17,14:00:00,1,24,Friday,6/15/18,4,6/14/19,7
1729,,15:00:00,,24,Friday,,,6/14/19,6
1730,,16:00:00,,24,Friday,6/15/18,7,6/14/19,8
1731,,17:00:00,,24,Friday,6/15/18,7,6/14/19,2
1732,,18:00:00,,24,Friday,6/15/18,5,,
1733,,20:00:00,,24,Friday,6/15/18,6,6/14/19,1
1734,,21:00:00,,24,Friday,6/15/18,6,,
1735,,5:00:00,,24,Monday,6/11/18,1,,
1736,,6:00:00,,24,Monday,6/11/18,1,,
1737,,7:00:00,,24,Monday,6/11/18,1,6/10/19,2
1738,,8:00:00,,24,Monday,6/11/18,8,6/10/19,5
1739,,9:00:00,,24,Monday,,,6/10/19,4
1740,,10:00:00,,24,Monday,,,6/10/19,3
1741,,11:00:00,,24,Monday,6/11/18,3,6/10/19,13
1742,,12:00:00,,24,Monday,,,6/10/19,1
1743,,13:00:00,,24,Monday,,,6/10/19,1
1744,,14:00:00,,24,Monday,6/11/18,3,6/10/19,2
1745,,15:00:00,,24,Monday,6/11/18,4,6/10/19,1
1746,6/12/17,18:00:00,2,24,Monday,,,,
1747,6/17/17,6:00:00,8,24,Saturday,,,6/15/19,2
1748,,7:00:00,,24,Saturday,,,6/15/19,5
1749,6/17/17,8:00:00,3,24,Saturday,,,,
1750,6/17/17,10:00:00,3,24,Saturday,,,,
1751,,11:00:00,,24,Saturday,,,6/15/19,2
1752,,12:00:00,,24,Saturday,,,6/15/19,5
1753,,14:00:00,,24,Saturday,6/16/18,3,6/15/19,3
1754,6/17/17,15:00:00,3,24,Saturday,,,,
1755,6/17/17,16:00:00,4,24,Saturday,6/16/18,7,6/15/19,17
1756,,17:00:00,,24,Saturday,6/16/18,5,6/15/19,1
1757,,18:00:00,,24,Saturday,6/16/18,7,6/15/19,1
1758,,20:00:00,,24,Saturday,,,6/15/19,2
1759,,5:00:00,,24,Sunday,6/17/18,1,,
1760,,6:00:00,,24,Sunday,,,6/16/19,3
1761,,7:00:00,,24,Sunday,,,6/16/19,3
1762,,8:00:00,,24,Sunday,,,6/16/19,6
1763,6/18/17,9:00:00,2,24,Sunday,6/17/18,1,,
1764,,10:00:00,,24,Sunday,6/17/18,7,,
1765,,11:00:00,,24,Sunday,,,6/16/19,4
1766,,13:00:00,,24,Sunday,6/17/18,1,,
1767,6/18/17,14:00:00,4,24,Sunday,6/17/18,2,6/16/19,11
1768,6/18/17,16:00:00,4,24,Sunday,6/17/18,3,6/16/19,11
1769,,17:00:00,,24,Sunday,,,6/16/19,6
1770,6/18/17,18:00:00,7,24,Sunday,,,6/16/19,4
1771,6/18/17,20:00:00,1,24,Sunday,,,6/16/19,7
1772,,21:00:00,,24,Sunday,,,6/16/19,8
1773,6/15/17,5:00:00,4,24,Thursday,,,,
1774,6/15/17,7:00:00,4,24,Thursday,,,,
1775,,9:00:00,,24,Thursday,,,6/13/19,3
1776,6/15/17,10:00:00,2,24,Thursday,,,,
1777,,11:00:00,,24,Thursday,,,6/13/19,6
1778,,12:00:00,,24,Thursday,,,6/13/19,1
1779,,13:00:00,,24,Thursday,6/14/18,4,,
1780,,14:00:00,,24,Thursday,6/14/18,4,6/13/19,4
1781,,15:00:00,,24,Thursday,6/14/18,3,6/13/19,10
1782,,16:00:00,,24,Thursday,6/14/18,2,,
1783,,18:00:00,,24,Thursday,6/14/18,1,,
1784,,21:00:00,,24,Thursday,,,6/13/19,14
1785,,5:00:00,,24,Tuesday,,,6/11/19,1
1786,,7:00:00,,24,Tuesday,,,6/11/19,1
1787,6/13/17,8:00:00,3,24,Tuesday,6/12/18,1,,
1788,6/13/17,9:00:00,5,24,Tuesday,,,,
1789,,10:00:00,,24,Tuesday,6/12/18,4,6/11/19,1
1790,,11:00:00,,24,Tuesday,6/12/18,1,6/11/19,5
1791,,13:00:00,,24,Tuesday,,,6/11/19,1
1792,,14:00:00,,24,Tuesday,6/12/18,9,6/11/19,2
1793,,15:00:00,,24,Tuesday,6/12/18,6,6/11/19,3
1794,6/13/17,16:00:00,3,24,Tuesday,6/12/18,5,6/11/19,5
1795,,17:00:00,,24,Tuesday,6/12/18,1,6/11/19,1
1796,,18:00:00,,24,Tuesday,6/12/18,14,6/11/19,2
1797,,19:00:00,,24,Tuesday,,,6/11/19,1
1798,,20:00:00,,24,Tuesday,6/12/18,3,,
1799,,21:00:00,,24,Tuesday,6/12/18,2,,
1800,,6:00:00,,24,Wednesday,,,6/12/19,1
1801,,7:00:00,,24,Wednesday,,,6/12/19,3
1802,6/14/17,9:00:00,2,24,Wednesday,,,6/12/19,4
1803,,10:00:00,,24,Wednesday,,,6/12/19,5
1804,,11:00:00,,24,Wednesday,,,6/12/19,5
1805,,12:00:00,,24,Wednesday,6/13/18,2,,
1806,,13:00:00,,24,Wednesday,,,6/12/19,4
1807,6/14/17,14:00:00,3,24,Wednesday,6/13/18,2,6/12/19,3
1808,6/14/17,15:00:00,1,24,Wednesday,6/13/18,10,,
1809,,16:00:00,,24,Wednesday,6/13/18,10,6/12/19,3
1810,,17:00:00,,24,Wednesday,,,6/12/19,1
1811,,19:00:00,,24,Wednesday,,,6/12/19,1
1812,,20:00:00,,24,Wednesday,6/13/18,3,6/12/19,6
1813,,21:00:00,,24,Wednesday,6/13/18,7,6/12/19,2
1814,,4:00:00,,25,Friday,,,6/21/19,2
1815,6/23/17,7:00:00,2,25,Friday,6/22/18,1,,
1816,,8:00:00,,25,Friday,6/22/18,2,6/21/19,5
1817,,9:00:00,,25,Friday,,,6/21/19,1
1818,,10:00:00,,25,Friday,6/22/18,4,,
1819,,11:00:00,,25,Friday,,,6/21/19,2
1820,6/23/17,12:00:00,2,25,Friday,6/22/18,4,,
1821,,13:00:00,,25,Friday,6/22/18,9,6/21/19,1
1822,,14:00:00,,25,Friday,,,6/21/19,5
1823,,15:00:00,,25,Friday,,,6/21/19,3
1824,,16:00:00,,25,Friday,,,6/21/19,1
1825,,17:00:00,,25,Friday,6/22/18,1,6/21/19,7
1826,,18:00:00,,25,Friday,6/22/18,9,6/21/19,4
1827,,5:00:00,,25,Monday,6/18/18,3,,
1828,,8:00:00,,25,Monday,6/18/18,4,,
1829,,10:00:00,,25,Monday,6/18/18,9,6/17/19,3
1830,,11:00:00,,25,Monday,,,6/17/19,5
1831,,13:00:00,,25,Monday,,,6/17/19,4
1832,,14:00:00,,25,Monday,6/18/18,13,6/17/19,6
1833,,15:00:00,,25,Monday,6/18/18,4,6/17/19,1
1834,,16:00:00,,25,Monday,,,6/17/19,8
1835,6/19/17,18:00:00,1,25,Monday,6/18/18,1,6/17/19,9
1836,,19:00:00,,25,Monday,,,6/17/19,1
1837,,20:00:00,,25,Monday,,,6/17/19,6
1838,,5:00:00,,25,Saturday,6/23/18,4,,
1839,,6:00:00,,25,Saturday,,,6/22/19,2
1840,,7:00:00,,25,Saturday,,,6/22/19,3
1841,,9:00:00,,25,Saturday,6/23/18,4,,
1842,,10:00:00,,25,Saturday,6/23/18,2,6/22/19,10
1843,,11:00:00,,25,Saturday,6/23/18,2,6/22/19,2
1844,,12:00:00,,25,Saturday,,,6/22/19,7
1845,,13:00:00,,25,Saturday,,,6/22/19,1
1846,,14:00:00,,25,Saturday,,,6/22/19,13
1847,,15:00:00,,25,Saturday,,,6/22/19,5
1848,,16:00:00,,25,Saturday,6/23/18,4,,
1849,,17:00:00,,25,Saturday,6/23/18,9,6/22/19,4
1850,,18:00:00,,25,Saturday,,,6/22/19,10
1851,,19:00:00,,25,Saturday,,,6/22/19,2
1852,,20:00:00,,25,Saturday,,,6/22/19,2
1853,,21:00:00,,25,Saturday,6/23/18,5,6/22/19,6
1854,,9:00:00,,25,Sunday,6/24/18,4,,
1855,6/25/17,10:00:00,6,25,Sunday,,,6/23/19,5
1856,6/25/17,11:00:00,2,25,Sunday,6/24/18,2,6/23/19,4
1857,6/25/17,13:00:00,2,25,Sunday,,,,
1858,,15:00:00,,25,Sunday,6/24/18,1,6/23/19,8
1859,,16:00:00,,25,Sunday,6/24/18,1,6/23/19,2
1860,,17:00:00,,25,Sunday,6/24/18,4,6/23/19,11
1861,,18:00:00,,25,Sunday,,,6/23/19,6
1862,,19:00:00,,25,Sunday,,,6/23/19,2
1863,,21:00:00,,25,Sunday,6/24/18,2,6/23/19,12
1864,,5:00:00,,25,Thursday,,,6/20/19,8
1865,,8:00:00,,25,Thursday,6/21/18,1,6/20/19,11
1866,,9:00:00,,25,Thursday,6/21/18,5,6/20/19,4
1867,,10:00:00,,25,Thursday,6/21/18,1,6/20/19,6
1868,,11:00:00,,25,Thursday,6/21/18,5,6/20/19,1
1869,,14:00:00,,25,Thursday,6/21/18,7,6/20/19,12
1870,,15:00:00,,25,Thursday,6/21/18,13,6/20/19,4
1871,6/22/17,16:00:00,2,25,Thursday,6/21/18,6,6/20/19,2
1872,,17:00:00,,25,Thursday,6/21/18,1,6/20/19,1
1873,,18:00:00,,25,Thursday,6/21/18,2,,
1874,,20:00:00,,25,Thursday,6/21/18,2,,
1875,,21:00:00,,25,Thursday,,,6/20/19,6
1876,,6:00:00,,25,Tuesday,,,6/18/19,1
1877,,7:00:00,,25,Tuesday,6/19/18,4,6/18/19,4
1878,,8:00:00,,25,Tuesday,,,6/18/19,3
1879,,9:00:00,,25,Tuesday,6/19/18,3,,
1880,,10:00:00,,25,Tuesday,6/19/18,2,6/18/19,3
1881,,11:00:00,,25,Tuesday,,,6/18/19,3
1882,,14:00:00,,25,Tuesday,,,6/18/19,1
1883,,16:00:00,,25,Tuesday,6/19/18,3,6/18/19,2
1884,6/20/17,17:00:00,3,25,Tuesday,,,6/18/19,4
1885,,18:00:00,,25,Tuesday,,,6/18/19,12
1886,,19:00:00,,25,Tuesday,,,6/18/19,2
1887,6/20/17,20:00:00,4,25,Tuesday,6/19/18,4,6/18/19,3
1888,,21:00:00,,25,Tuesday,,,6/18/19,2
1889,,5:00:00,,25,Wednesday,6/20/18,2,,
1890,,8:00:00,,25,Wednesday,,,6/19/19,5
1891,,9:00:00,,25,Wednesday,,,6/19/19,4
1892,,10:00:00,,25,Wednesday,,,6/19/19,15
1893,,12:00:00,,25,Wednesday,,,6/19/19,4
1894,,13:00:00,,25,Wednesday,,,6/19/19,6
1895,,14:00:00,,25,Wednesday,,,6/19/19,7
1896,,15:00:00,,25,Wednesday,,,6/19/19,18
1897,,16:00:00,,25,Wednesday,,,6/19/19,2
1898,,21:00:00,,25,Wednesday,6/20/18,11,6/19/19,2
1899,,6:00:00,,26,Friday,,,6/28/19,9
1900,,7:00:00,,26,Friday,6/29/18,5,,
1901,,8:00:00,,26,Friday,,,6/28/19,12
1902,,9:00:00,,26,Friday,6/29/18,2,6/28/19,5
1903,6/30/17,11:00:00,1,26,Friday,6/29/18,12,,
1904,,12:00:00,,26,Friday,,,6/28/19,2
1905,6/30/17,13:00:00,3,26,Friday,,,6/28/19,2
1906,6/30/17,14:00:00,3,26,Friday,6/29/18,4,6/28/19,14
1907,,15:00:00,,26,Friday,,,6/28/19,6
1908,,16:00:00,,26,Friday,,,6/28/19,5
1909,,17:00:00,,26,Friday,,,6/28/19,2
1910,,18:00:00,,26,Friday,6/29/18,5,6/28/19,5
1911,,19:00:00,,26,Friday,6/29/18,1,,
1912,,20:00:00,,26,Friday,,,6/28/19,3
1913,,21:00:00,,26,Friday,6/29/18,4,,
1914,,6:00:00,,26,Monday,,,6/24/19,4
1915,6/26/17,7:00:00,1,26,Monday,6/25/18,2,6/24/19,8
1916,,8:00:00,,26,Monday,6/25/18,4,6/24/19,4
1917,,9:00:00,,26,Monday,,,6/24/19,4
1918,,10:00:00,,26,Monday,6/25/18,2,,
1919,6/26/17,11:00:00,10,26,Monday,,,6/24/19,4
1920,,12:00:00,,26,Monday,6/25/18,3,6/24/19,2
1921,,13:00:00,,26,Monday,,,6/24/19,2
1922,,15:00:00,,26,Monday,,,6/24/19,1
1923,6/26/17,16:00:00,4,26,Monday,,,6/24/19,5
1924,,17:00:00,,26,Monday,6/25/18,1,6/24/19,3
1925,,18:00:00,,26,Monday,6/25/18,2,,
1926,,21:00:00,,26,Monday,,,6/24/19,6
1927,,6:00:00,,26,Saturday,,,6/29/19,3
1928,7/1/17,7:00:00,1,26,Saturday,6/30/18,1,6/29/19,9
1929,,8:00:00,,26,Saturday,,,6/29/19,4
1930,,10:00:00,,26,Saturday,,,6/29/19,2
1931,7/1/17,11:00:00,1,26,Saturday,,,6/29/19,2
1932,,13:00:00,,26,Saturday,,,6/29/19,3
1933,7/1/17,14:00:00,2,26,Saturday,6/30/18,6,6/29/19,11
1934,,16:00:00,,26,Saturday,6/30/18,2,,
1935,,17:00:00,,26,Saturday,6/30/18,10,,
1936,7/1/17,18:00:00,3,26,Saturday,,,,
1937,,6:00:00,,26,Sunday,,,6/30/19,2
1938,,8:00:00,,26,Sunday,7/1/18,4,6/30/19,3
1939,,9:00:00,,26,Sunday,7/1/18,2,6/30/19,1
1940,,10:00:00,,26,Sunday,7/1/18,4,6/30/19,3
1941,,11:00:00,,26,Sunday,,,6/30/19,3
1942,,12:00:00,,26,Sunday,,,6/30/19,5
1943,,14:00:00,,26,Sunday,7/1/18,7,6/30/19,5
1944,,15:00:00,,26,Sunday,,,6/30/19,4
1945,,16:00:00,,26,Sunday,,,6/30/19,3
1946,,17:00:00,,26,Sunday,7/1/18,7,6/30/19,12
1947,,18:00:00,,26,Sunday,,,6/30/19,4
1948,7/2/17,19:00:00,2,26,Sunday,,,,
1949,,20:00:00,,26,Sunday,7/1/18,9,6/30/19,4
1950,,4:00:00,,26,Thursday,,,6/27/19,2
1951,,5:00:00,,26,Thursday,,,6/27/19,1
1952,6/29/17,7:00:00,1,26,Thursday,,,,
1953,,8:00:00,,26,Thursday,,,6/27/19,4
1954,6/29/17,9:00:00,6,26,Thursday,,,6/27/19,7
1955,,10:00:00,,26,Thursday,,,6/27/19,11
1956,6/29/17,11:00:00,2,26,Thursday,,,,
1957,,12:00:00,,26,Thursday,6/28/18,1,,
1958,,14:00:00,,26,Thursday,6/28/18,5,6/27/19,10
1959,,15:00:00,,26,Thursday,6/28/18,5,,
1960,,16:00:00,,26,Thursday,,,6/27/19,12
1961,,17:00:00,,26,Thursday,6/28/18,1,6/27/19,3
1962,,18:00:00,,26,Thursday,6/28/18,9,6/27/19,3
1963,,21:00:00,,26,Thursday,6/28/18,2,6/27/19,1
1964,,6:00:00,,26,Tuesday,,,6/25/19,1
1965,,8:00:00,,26,Tuesday,6/26/18,2,6/25/19,1
1966,,9:00:00,,26,Tuesday,,,6/25/19,1
1967,,10:00:00,,26,Tuesday,,,6/25/19,6
1968,,11:00:00,,26,Tuesday,,,6/25/19,6
1969,,12:00:00,,26,Tuesday,,,6/25/19,8
1970,,13:00:00,,26,Tuesday,6/26/18,1,,
1971,6/27/17,14:00:00,2,26,Tuesday,,,6/25/19,2
1972,,15:00:00,,26,Tuesday,6/26/18,5,,
1973,,16:00:00,,26,Tuesday,,,6/25/19,5
1974,6/27/17,18:00:00,7,26,Tuesday,,,6/25/19,2
1975,,19:00:00,,26,Tuesday,,,6/25/19,1
1976,,20:00:00,,26,Tuesday,,,6/25/19,3
1977,,21:00:00,,26,Tuesday,6/26/18,6,6/25/19,7
1978,,6:00:00,,26,Wednesday,,,6/26/19,4
1979,,8:00:00,,26,Wednesday,6/27/18,5,,
1980,,10:00:00,,26,Wednesday,6/27/18,3,6/26/19,13
1981,6/28/17,11:00:00,5,26,Wednesday,6/27/18,2,,
1982,,13:00:00,,26,Wednesday,6/27/18,4,,
1983,,14:00:00,,26,Wednesday,,,6/26/19,4
1984,6/28/17,16:00:00,5,26,Wednesday,6/27/18,4,6/26/19,8
1985,6/28/17,17:00:00,4,26,Wednesday,,,6/26/19,1
1986,,18:00:00,,26,Wednesday,6/27/18,1,,
1987,,19:00:00,,26,Wednesday,6/27/18,4,,
1988,,21:00:00,,26,Wednesday,,,6/26/19,4
1989,,5:00:00,,27,Friday,,,7/5/19,2
1990,,7:00:00,,27,Friday,,,7/5/19,2
1991,,8:00:00,,27,Friday,,,7/5/19,1
1992,7/7/17,9:00:00,8,27,Friday,,,7/5/19,1
1993,7/7/17,10:00:00,3,27,Friday,,,7/5/19,1
1994,,11:00:00,,27,Friday,,,7/5/19,1
1995,,14:00:00,,27,Friday,7/6/18,3,7/5/19,12
1996,7/7/17,15:00:00,3,27,Friday,,,7/5/19,5
1997,,16:00:00,,27,Friday,,,7/5/19,6
1998,,17:00:00,,27,Friday,7/6/18,1,,
1999,7/7/17,18:00:00,3,27,Friday,7/6/18,3,,
2000,,20:00:00,,27,Friday,,,7/5/19,1
2001,7/7/17,21:00:00,6,27,Friday,7/6/18,1,,
2002,,5:00:00,,27,Monday,,,7/1/19,3
2003,,6:00:00,,27,Monday,7/2/18,1,7/1/19,5
2004,,7:00:00,,27,Monday,,,7/1/19,3
2005,,8:00:00,,27,Monday,,,7/1/19,2
2006,,14:00:00,,27,Monday,7/2/18,2,7/1/19,2
2007,,15:00:00,,27,Monday,,,7/1/19,8
2008,,16:00:00,,27,Monday,7/2/18,2,7/1/19,5
2009,7/3/17,17:00:00,5,27,Monday,,,,
2010,,18:00:00,,27,Monday,,,7/1/19,3
2011,,21:00:00,,27,Monday,,,7/1/19,1
2012,,6:00:00,,27,Saturday,,,7/6/19,1
2013,7/8/17,7:00:00,4,27,Saturday,,,7/6/19,2
2014,,8:00:00,,27,Saturday,,,7/6/19,2
2015,,11:00:00,,27,Saturday,,,7/6/19,1
2016,7/8/17,12:00:00,3,27,Saturday,,,7/6/19,3
2017,7/8/17,13:00:00,3,27,Saturday,,,,
2018,,14:00:00,,27,Saturday,7/7/18,2,7/6/19,5
2019,,15:00:00,,27,Saturday,7/7/18,3,7/6/19,3
2020,,16:00:00,,27,Saturday,7/7/18,3,7/6/19,9
2021,,19:00:00,,27,Saturday,7/7/18,3,,
2022,7/8/17,20:00:00,1,27,Saturday,7/7/18,2,,
2023,,7:00:00,,27,Sunday,,,7/7/19,4
2024,,8:00:00,,27,Sunday,,,7/7/19,5
2025,,9:00:00,,27,Sunday,,,7/7/19,5
2026,,10:00:00,,27,Sunday,7/8/18,1,7/7/19,5
2027,,11:00:00,,27,Sunday,7/8/18,1,,
2028,,12:00:00,,27,Sunday,,,7/7/19,5
2029,,13:00:00,,27,Sunday,,,7/7/19,2
2030,,14:00:00,,27,Sunday,,,7/7/19,1
2031,,15:00:00,,27,Sunday,7/8/18,1,7/7/19,13
2032,,16:00:00,,27,Sunday,7/8/18,2,7/7/19,2
2033,,18:00:00,,27,Sunday,,,7/7/19,4
2034,,19:00:00,,27,Sunday,,,7/7/19,2
2035,7/9/17,20:00:00,2,27,Sunday,7/8/18,1,,
2036,,21:00:00,,27,Sunday,7/8/18,3,7/7/19,2
2037,7/6/17,7:00:00,2,27,Thursday,7/5/18,9,7/4/19,9
2038,,8:00:00,,27,Thursday,7/5/18,6,7/4/19,3
2039,,9:00:00,,27,Thursday,7/5/18,8,7/4/19,8
2040,,10:00:00,,27,Thursday,7/5/18,6,7/4/19,4
2041,,12:00:00,,27,Thursday,7/5/18,4,,
2042,,13:00:00,,27,Thursday,7/5/18,2,7/4/19,1
2043,,14:00:00,,27,Thursday,,,7/4/19,15
2044,,15:00:00,,27,Thursday,,,7/4/19,6
2045,,16:00:00,,27,Thursday,,,7/4/19,3
2046,7/6/17,18:00:00,6,27,Thursday,,,7/4/19,2
2047,,6:00:00,,27,Tuesday,7/3/18,3,,
2048,,7:00:00,,27,Tuesday,,,7/2/19,9
2049,,8:00:00,,27,Tuesday,7/3/18,2,7/2/19,4
2050,,10:00:00,,27,Tuesday,7/3/18,2,7/2/19,11
2051,,11:00:00,,27,Tuesday,,,7/2/19,2
2052,,12:00:00,,27,Tuesday,7/3/18,4,7/2/19,5
2053,,14:00:00,,27,Tuesday,7/3/18,6,,
2054,,15:00:00,,27,Tuesday,,,7/2/19,4
2055,,16:00:00,,27,Tuesday,7/3/18,3,7/2/19,1
2056,,17:00:00,,27,Tuesday,7/3/18,1,,
2057,,21:00:00,,27,Tuesday,,,7/2/19,2
2058,,6:00:00,,27,Wednesday,,,7/3/19,2
2059,,7:00:00,,27,Wednesday,,,7/3/19,1
2060,7/5/17,8:00:00,2,27,Wednesday,,,7/3/19,10
2061,,9:00:00,,27,Wednesday,7/4/18,4,,
2062,,10:00:00,,27,Wednesday,7/4/18,5,7/3/19,1
2063,,11:00:00,,27,Wednesday,,,7/3/19,6
2064,,12:00:00,,27,Wednesday,7/4/18,2,7/3/19,5
2065,7/5/17,14:00:00,3,27,Wednesday,,,,
2066,7/5/17,15:00:00,5,27,Wednesday,,,,
2067,7/5/17,16:00:00,2,27,Wednesday,,,7/3/19,7
2068,,17:00:00,,27,Wednesday,,,7/3/19,10
2069,7/5/17,18:00:00,5,27,Wednesday,,,7/3/19,1
2070,,19:00:00,,27,Wednesday,,,7/3/19,4
2071,,20:00:00,,27,Wednesday,,,7/3/19,1
2072,,21:00:00,,27,Wednesday,7/4/18,2,7/3/19,2
2073,,5:00:00,,28,Friday,,,7/12/19,2
2074,,7:00:00,,28,Friday,7/13/18,1,7/12/19,2
2075,,8:00:00,,28,Friday,7/13/18,1,7/12/19,2
2076,7/14/17,9:00:00,4,28,Friday,7/13/18,6,7/12/19,4
2077,,10:00:00,,28,Friday,,,7/12/19,3
2078,,11:00:00,,28,Friday,,,7/12/19,5
2079,,12:00:00,,28,Friday,,,7/12/19,1
2080,7/14/17,13:00:00,1,28,Friday,,,7/12/19,3
2081,,14:00:00,,28,Friday,,,7/12/19,6
2082,,15:00:00,,28,Friday,7/13/18,4,,
2083,7/14/17,16:00:00,2,28,Friday,,,7/12/19,11
2084,,17:00:00,,28,Friday,7/13/18,4,,
2085,,18:00:00,,28,Friday,7/13/18,7,7/12/19,4
2086,,19:00:00,,28,Friday,7/13/18,2,,
2087,,20:00:00,,28,Friday,7/13/18,4,,
2088,,21:00:00,,28,Friday,7/13/18,2,,
2089,,5:00:00,,28,Monday,7/9/18,1,,
2090,,6:00:00,,28,Monday,7/9/18,1,,
2091,,7:00:00,,28,Monday,7/9/18,2,7/8/19,2
2092,,8:00:00,,28,Monday,7/9/18,3,7/8/19,3
2093,,9:00:00,,28,Monday,,,7/8/19,5
2094,,10:00:00,,28,Monday,,,7/8/19,4
2095,,11:00:00,,28,Monday,7/9/18,3,7/8/19,4
2096,,12:00:00,,28,Monday,7/9/18,2,,
2097,,14:00:00,,28,Monday,7/9/18,2,7/8/19,4
2098,7/10/17,15:00:00,4,28,Monday,,,7/8/19,4
2099,,16:00:00,,28,Monday,,,7/8/19,4
2100,,20:00:00,,28,Monday,,,7/8/19,1
2101,,21:00:00,,28,Monday,7/9/18,4,,
2102,,5:00:00,,28,Saturday,,,7/13/19,2
2103,,6:00:00,,28,Saturday,7/14/18,4,7/13/19,2
2104,,7:00:00,,28,Saturday,,,7/13/19,5
2105,,10:00:00,,28,Saturday,7/14/18,3,,
2106,7/15/17,12:00:00,1,28,Saturday,,,7/13/19,1
2107,,13:00:00,,28,Saturday,,,7/13/19,7
2108,,14:00:00,,28,Saturday,7/14/18,1,7/13/19,6
2109,,15:00:00,,28,Saturday,,,7/13/19,3
2110,,16:00:00,,28,Saturday,7/14/18,3,7/13/19,6
2111,,17:00:00,,28,Saturday,7/14/18,4,,
2112,,18:00:00,,28,Saturday,7/14/18,9,,
2113,,6:00:00,,28,Sunday,,,7/14/19,2
2114,,7:00:00,,28,Sunday,,,7/14/19,3
2115,,8:00:00,,28,Sunday,7/15/18,1,,
2116,,9:00:00,,28,Sunday,,,7/14/19,3
2117,,10:00:00,,28,Sunday,,,7/14/19,6
2118,7/16/17,11:00:00,2,28,Sunday,7/15/18,5,7/14/19,3
2119,,12:00:00,,28,Sunday,7/15/18,6,7/14/19,2
2120,,14:00:00,,28,Sunday,7/15/18,1,,
2121,,16:00:00,,28,Sunday,7/15/18,6,7/14/19,3
2122,7/16/17,17:00:00,6,28,Sunday,7/15/18,1,7/14/19,5
2123,,20:00:00,,28,Sunday,7/15/18,2,7/14/19,2
2124,,5:00:00,,28,Thursday,,,7/11/19,1
2125,,6:00:00,,28,Thursday,,,7/11/19,2
2126,,7:00:00,,28,Thursday,7/12/18,4,7/11/19,6
2127,,8:00:00,,28,Thursday,,,7/11/19,3
2128,,9:00:00,,28,Thursday,,,7/11/19,6
2129,,10:00:00,,28,Thursday,,,7/11/19,2
2130,,11:00:00,,28,Thursday,,,7/11/19,9
2131,7/13/17,12:00:00,5,28,Thursday,,,7/11/19,6
2132,7/13/17,13:00:00,3,28,Thursday,,,7/11/19,11
2133,7/13/17,14:00:00,4,28,Thursday,7/12/18,16,7/11/19,13
2134,,15:00:00,,28,Thursday,7/12/18,5,,
2135,,16:00:00,,28,Thursday,7/12/18,7,7/11/19,4
2136,7/13/17,17:00:00,4,28,Thursday,7/12/18,4,,
2137,,20:00:00,,28,Thursday,,,7/11/19,2
2138,,6:00:00,,28,Tuesday,,,7/9/19,1
2139,,7:00:00,,28,Tuesday,7/10/18,1,7/9/19,2
2140,7/11/17,8:00:00,5,28,Tuesday,,,,
2141,,10:00:00,,28,Tuesday,7/10/18,2,7/9/19,2
2142,,12:00:00,,28,Tuesday,7/10/18,8,7/9/19,1
2143,,14:00:00,,28,Tuesday,7/10/18,2,7/9/19,1
2144,,15:00:00,,28,Tuesday,,,7/9/19,6
2145,,16:00:00,,28,Tuesday,7/10/18,3,,
2146,,18:00:00,,28,Tuesday,7/10/18,4,,
2147,,19:00:00,,28,Tuesday,7/10/18,1,,
2148,,20:00:00,,28,Tuesday,7/10/18,14,,
2149,,5:00:00,,28,Wednesday,,,7/10/19,1
2150,,7:00:00,,28,Wednesday,,,7/10/19,1
2151,,8:00:00,,28,Wednesday,7/11/18,2,,
2152,,9:00:00,,28,Wednesday,,,7/10/19,4
2153,,10:00:00,,28,Wednesday,,,7/10/19,12
2154,,11:00:00,,28,Wednesday,7/11/18,4,,
2155,,12:00:00,,28,Wednesday,7/11/18,1,7/10/19,18
2156,7/12/17,14:00:00,1,28,Wednesday,7/11/18,6,7/10/19,6
2157,7/12/17,15:00:00,3,28,Wednesday,7/11/18,11,7/10/19,2
2158,7/12/17,16:00:00,10,28,Wednesday,,,7/10/19,4
2159,,18:00:00,,28,Wednesday,,,7/10/19,5
2160,,19:00:00,,28,Wednesday,7/11/18,1,,
2161,,20:00:00,,28,Wednesday,,,7/10/19,1
2162,,21:00:00,,28,Wednesday,7/11/18,4,,
2163,,7:00:00,,29,Friday,7/20/18,3,7/19/19,4
2164,,10:00:00,,29,Friday,7/20/18,1,7/19/19,1
2165,,11:00:00,,29,Friday,,,7/19/19,11
2166,,14:00:00,,29,Friday,7/20/18,7,7/19/19,6
2167,7/21/17,15:00:00,1,29,Friday,7/20/18,8,,
2168,,16:00:00,,29,Friday,7/20/18,4,7/19/19,4
2169,,17:00:00,,29,Friday,7/20/18,1,,
2170,,19:00:00,,29,Friday,,,7/19/19,1
2171,7/17/17,5:00:00,1,29,Monday,,,,
2172,,6:00:00,,29,Monday,7/16/18,2,,
2173,,7:00:00,,29,Monday,,,7/15/19,7
2174,,8:00:00,,29,Monday,7/16/18,2,7/15/19,7
2175,,9:00:00,,29,Monday,7/16/18,1,,
2176,7/17/17,10:00:00,2,29,Monday,,,,
2177,,11:00:00,,29,Monday,,,7/15/19,2
2178,,12:00:00,,29,Monday,,,7/15/19,7
2179,,13:00:00,,29,Monday,7/16/18,5,,
2180,,14:00:00,,29,Monday,7/16/18,12,7/15/19,13
